Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
705900.086,-66790.32952765515,6446.445873334662,-60343.88365432049
705900.087,-66781.22802453388,6418.0007751715475,-60363.22724936233
705900.088,-66735.28113842943,6192.66129049161,-60542.61984793782
705900.089,-66726.64304425276,6319.179955690677,-60407.463088562086
705900.0900000001,-66747.3783984847,6339.749319949363,-60407.629078535334
705900.091,-66743.25911576243,6330.795897239959,-60412.46321852247
705900.0920000001,-66787.39547634662,6476.323592395089,-60311.07188395153
705900.093,-66696.65291301634,6494.198372670358,-60202.45454034598
705900.094,-66678.88157061585,6626.736663710397,-60052.14490690545
705900.0950000001,-66736.98415093082,6302.537466902672,-60434.446684028146
705900.096,-66735.3444878803,6431.505415742028,-60303.83907213827
705900.0970000001,-66749.31738903584,6596.677556799279,-60152.639832236564
705900.098,-66685.26986967097,6470.313603346604,-60214.95626632436
705900.099,-66667.08142581348,6363.561234913296,-60303.520190900184
705900.1,-66702.1505434647,6532.11464382005,-60170.035899644645
705900.2000000001,-66791.5477693162,6336.17877890808,-60455.36899040812
705900.3,-66793.91001652961,6322.7798782020545,-60471.13013832756
705900.4,-66779.03054903544,6403.415365985931,-60375.61518304951
705900.5,-66754.03885056009,6488.5778537333335,-60265.460996826754
