Time [ps],Potential Energy [kJ/mol],Kinetic Energy [kJ/mol],Total Energy [kJ/mol]
269100.0,-63091.66468793887,6393.579872509177,-56698.0848154297
269200.0,-63290.976549652,6441.693345803712,-56849.28320384829
269300.0,-63248.627486624115,6554.579755400937,-56694.04773122318
269400.0,-63190.42850372818,6482.1558782256325,-56708.27262550255
269500.0,-63173.907028721296,6445.969637248505,-56727.93739147279
269600.0,-63128.8397695032,6475.445652711307,-56653.3941167919
269700.0,-63242.94545494055,6538.908813252062,-56704.036641688486
269800.0,-63251.46791548892,6520.314937135325,-56731.152978353595
269900.0,-63221.244957513656,6417.222687539546,-56804.02226997411
270000.0,-63326.29842114725,6417.87326517577,-56908.42515597148
270100.0,-63232.04338758654,6468.938178706068,-56763.10520888047
270200.0,-63353.587367093816,6407.777387009119,-56945.8099800847
270300.0,-63088.25105706793,6420.7765905329625,-56667.474466534964
270400.0,-63367.201748135,6448.5013703744735,-56918.70037776053
270500.0,-63432.732749665665,6594.331163229555,-56838.40158643611
270600.0,-63268.18447334359,6473.853429459312,-56794.331043884275
270700.0,-63565.67585698316,6430.127201819259,-57135.5486551639
270800.0,-63484.78657102215,6391.145455271413,-57093.64111575074
270900.0,-63443.881928430594,6434.256008735387,-57009.62591969521
271000.0,-63247.47709236875,6461.149111401907,-56786.32798096684
271100.0,-63462.06038214921,6510.847803774099,-56951.21257837511
271200.0,-63028.69985564114,6449.349806165626,-56579.35004947551
271300.0,-63440.157497335145,6295.205704206799,-57144.95179312835
271400.0,-63471.317476427284,6406.553253117811,-57064.764223309474
271500.0,-63407.461144669775,6400.180324668932,-57007.280820000844
271600.0,-63380.683374693625,6349.161847563355,-57031.52152713027
271700.0,-63485.11497716794,6363.855755162491,-57121.25922200545
271800.0,-63268.81021396705,6550.857767964722,-56717.95244600233
271900.0,-63232.903220781925,6343.607829769432,-56889.29539101249
272000.0,-63402.8179346935,6534.126008878715,-56868.69192581478
272100.0,-63488.35256165036,6573.823191800112,-56914.52936985025
272200.0,-63553.201529416394,6418.747163845339,-57134.45436557106
272300.0,-63407.58317139355,6428.377289009028,-56979.20588238452
272400.0,-63241.950829306035,6469.644226484232,-56772.3066028218
272500.0,-63300.56606016737,6378.568340842944,-56921.99771932443
272600.0,-63370.38419799734,6401.860659475222,-56968.52353852212
272700.0,-63503.51187032198,6377.778293636997,-57125.73357668498
272800.0,-63479.84728303437,6447.375544711926,-57032.47173832244
272900.0,-63525.981211821934,6310.25143454252,-57215.72977727941
273000.0,-63598.16079837835,6607.517769552275,-56990.643028826074
273100.0,-63422.22668694322,6351.263772820871,-57070.96291412235
273200.0,-63471.38053606057,6424.2707286357845,-57047.109807424786
273300.0,-63370.70810997401,6418.399628729264,-56952.30848124475
273400.0,-63292.38940118975,6533.034185651897,-56759.35521553786
273500.0,-63366.11365695826,6466.140089551667,-56899.97356740659
273600.0,-63419.394619781626,6422.230944009819,-56997.16367577181
273700.0,-63496.041970939455,6519.9198350483875,-56976.12213589107
273800.0,-63335.24472732427,6458.801278318797,-56876.44344900548
273900.0,-63329.29966791337,6416.467146583289,-56912.832521330085
274000.0,-63319.997870542385,6366.179010872666,-56953.81885966972
274100.0,-63506.48714118921,6355.993078502153,-57150.49406268705
274200.0,-63588.42830351291,6352.808788750158,-57235.61951476275
274300.0,-63416.912377531575,6433.102828626204,-56983.80954890537
274400.0,-63345.802612897794,6562.890808967739,-56782.91180393005
274500.0,-63261.057310417666,6396.413704030285,-56864.643606387384
274600.0,-63384.37172689932,6442.032835702991,-56942.33889119633
274700.0,-63323.89053627445,6354.126212682401,-56969.76432359205
274800.0,-63511.71383060675,6352.492010635807,-57159.221819970946
274900.0,-63236.70830062014,6590.126210639882,-56646.582089980264
